agent,bathrooms,building_area,building_name,building_type,decor,elevator,floor_position,link,livingrooms,orientation,price_per_m2,property,region,rooms,school,section,structure,total_price,year
德诚行地产,1,98.0,精彩生活大厦 (距6号线北京路站约310米) 地图,普通住宅,简装修,有,中层,http://esf.gz.fang.com/chushou/3_220484532.htm,1,暂无,61224.0,个人产权,越秀,2, 文德路小学 ,北京路,平层,600.0,2011.0
裕丰地产,1,91.0,阳光桃源 (距5号线三溪站约1119米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220446146.htm,2,南北,34615.0,个人产权,天河,3,,东圃,平层,315.0,2012.0
置家地产,1,55.0,中海誉城 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_217032384.htm,2,北,20000.0,个人产权,黄埔,1, 萝峰小学 ,开创大道,平层,110.0,2015.0
,1,62.0,今日丽舍 (距3号线大石站约845米) 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_220723246.htm,1,南北,27419.0,商品房,番禺,2, 大石中心小学 ,大石,平层,170.0,2004.0
智富地产,2,110.0,中区健生西路小区 地图,普通住宅,中装修,无,中层,http://esf.gz.fang.com/chushou/3_216831730.htm,2,东南,9091.0,个人产权,增城,3,,荔城大道南,平层,100.0,1996.0
源庆地产,2,96.0,碧桂园凤凰城凤馨苑 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_214289120.htm,2,南,20625.0,个人产权,增城,3,,凤凰城,平层,198.0,2008.0
群鑫地产,1,58.0,九功坊大院 (距2号线纪念堂站约597米) 地图,普通住宅,中装修,无,低层,http://esf.gz.fang.com/chushou/3_220625336.htm,2,南北,31897.0,个人产权,越秀,2, 广中路小学 ,小北,,185.0,1990.0
远见地产,1,86.8,洛湖居 (距2号线洛溪站约444米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_219020365.htm,2,东南,30876.0,商品房,番禺,3,,洛溪,平层,268.0,1999.0
裕丰地产,1,76.0,凯旋城 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_208429466.htm,2,南北,6184.0,个人产权,广州周边,2,,清远,平层,47.0,2016.0
链家满堂红,3,290.0,金碧华府 (距5号线潭村站约413米) 地图,,简装修,无,高层,http://esf.gz.fang.com/chushou/3_218573755.htm,2,南北,98000.0,个人产权,天河,5, 体育东路小学东校区 ,珠江新城东,,2842.0,2004.0
裕丰地产,1,38.0,邦泰国际公寓 (距8号线磨碟沙站约383米) 地图,普通住宅,豪华装修,有,中层,http://esf.gz.fang.com/chushou/3_214617956.htm,1,南,36184.0,个人产权,海珠,1,,琶洲,平层,137.5,2009.0
远见地产,2,118.0,广州雅居乐花园雅逸庭 (距7号线员岗站约708米) 地图,普通住宅,简装修,有,高层,http://esf.gz.fang.com/chushou/3_220630097.htm,2,南北,36017.0,个人产权,番禺,3, 南村中心小学 雅居乐小学 ,广州雅居乐,平层,425.0,2004.0
德诚行地产,1,72.0,金碧雅苑 (距2号线黄边站约541米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220635765.htm,2,南北,33056.0,商品房,白云,2,,白云大道北,,238.0,2004.0
链家满堂红,1,71.0,白云明珠广场 地图,,简装修,无,高层,http://esf.gz.fang.com/chushou/3_217241064.htm,2,南,34507.0,个人产权,白云,1,,机场路,,245.0,1997.0
粤地王地产,1,91.68,源海仙村一号 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220529531.htm,2,南北,16907.0,个人产权,增城,3,,新塘,,155.0,2018.0
远见地产,3,393.0,广州雅居乐花园别墅 地图,,精装修,,低层,http://esf.gz.fang.com/chushou/10_220623368.htm,2,南,63613.0,,番禺,5, 南村中心小学 雅居乐小学 ,广州雅居乐,,2500.0,2005.0
凯城地产,2,198.6,中海金沙湾 (距6号线沙贝站约1067米) 地图,普通住宅,简装修,有,中层,http://esf.gz.fang.com/chushou/3_219647184.htm,2,南北,34240.0,个人产权,白云,4,,金沙洲南,,680.0,2013.0
融德邦地产,1,60.0,龙光峰景华庭 (距6号线金峰站约846米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220629009.htm,2,南,22000.0,个人产权,黄埔,2,,萝岗,平层,132.0,2008.0
誉辉地产,1,93.0,富力南昆山温泉养生谷 地图,普通住宅,豪华装修,有,中层,http://esf.gz.fang.com/chushou/3_216059863.htm,2,南,7312.0,个人产权,广州周边,3,,其他,平层,68.0,2017.0
德诚行地产,1,72.0,南国嘉园苹果城 (距4号线车陂站约712米) 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_219840138.htm,1,南北,44444.0,商品房,天河,2,,东圃,,320.0,2003.0
辉锦地产,1,70.0,寺贝底侧小区 (距1号线杨箕站约503米) 地图,普通住宅,简装修,无,中层,http://esf.gz.fang.com/chushou/3_219242011.htm,1,南北,45714.0,个人产权,越秀,3, 八一实验学校 ,共和路,平层,320.0,1998.0
,1,30.0,马赛国际公寓 (距5号线潭村站约942米) 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_219993936.htm,1,南,41667.0,个人产权,天河,1, 天河区第一实验小学 ,珠江新城东,,125.0,2007.0
英腾地产,1,90.0,锦绣新天地 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_208427172.htm,2,南,18889.0,个人产权,增城,3,,新塘南,平层,170.0,2011.0
源庆地产,1,47.0,碧桂园凤凰城凤晴苑 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_213076253.htm,1,南,21702.0,个人产权,增城,1,,凤凰城,平层,102.0,2013.0
德诚行地产,1,77.0,东海银湾 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_220635318.htm,2,南,19481.0,个人产权,广州周边,2,,佛山,,150.0,2015.0
远见地产,1,69.0,天骄时代城    (距3号线大石站约672米) 地图,普通住宅,精装修,无,中层,http://esf.gz.fang.com/chushou/3_220703393.htm,1,东,14493.0,商品房,番禺,1,,大石,,100.0,2016.0
方圆地产,1,87.0,瑞晖花园 地图,普通住宅,简装修,有,高层,http://esf.gz.fang.com/chushou/3_220383332.htm,2,南北,17241.0,商品房,白云,3,,石井,平层,150.0,2002.0
中原地产,1,65.0,豫章苑 (距13号线裕丰围站约843米) 地图,普通住宅,简装修,无,中层,http://esf.gz.fang.com/chushou/3_219657853.htm,2,南北,23077.0,商品房,黄埔,2,,丰乐路,平层,150.0,2008.0
堂正地产,4,300.0,金海湾 (距8号线鹭江站约1152米) 地图,普通住宅,豪华装修,有,中层,http://esf.gz.fang.com/chushou/3_214933190.htm,2,南北,51000.0,个人产权,海珠,5,,滨江东,,1530.0,2003.0
添房置业,1,86.0,万科东荟城 (距6号线香雪站约1177米) 地图,普通住宅,豪华装修,有,高层,http://esf.gz.fang.com/chushou/3_215833438.htm,2,东南,28488.0,商品房,黄埔,3, 广州市萝岗区香雪小学 ,开创大道,平层,245.0,2015.0
万众地产,1,91.0,天马河壹号 (距9号线花都汽车城站约748米) 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_215660808.htm,2,东南,17912.0,个人产权,花都,3,,铁路西,平层,163.0,2013.0
新生活地产,1,73.35,逸景翠园 (距3号线大塘站约1081米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_216550363.htm,1,南北,37900.0,个人产权,海珠,2, 逸景第一小学 ,广州大道南,平层,278.0,2002.0
正富地产,1,96.0,华天国际广场 (距3号线华师站约478米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_219563244.htm,2,南北,46875.0,个人产权,天河,3,,五山路口,平层,450.0,1995.0
古格地产,1,84.0,碧桂园豪庭 地图,普通住宅,精装修,无,高层,http://esf.gz.fang.com/chushou/3_217562560.htm,2,东北,22619.0,商品房,广州周边,2,,佛山,平层,190.0,2010.0
中祈地产,1,80.0,祈福新村湖景居 地图,普通住宅,精装修,无,中层,http://esf.gz.fang.com/chushou/3_216132868.htm,2,南,23125.0,商品房,番禺,3,,祈福,平层,185.0,2000.0
,2,123.5,馨庭花园 (距9号线花都广场约632米) 地图,普通住宅,精装修,无,高层,http://esf.gz.fang.com/chushou/3_218694195.htm,2,南,21053.0,个人产权,花都,3, 云山学校 ,新区,平层,260.0,2005.0
智富地产,2,141.0,增城时代倾城 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_220346415.htm,2,南,16667.0,商品房,增城,4,,增江,平层,235.0,2013.0
福顺地产,5,338.0,南沙奥园别墅 地图,,豪华装修,,低层,http://esf.gz.fang.com/chushou/10_219501520.htm,2,南,14793.0,,南沙,5,,旧镇,,500.0,2013.0
华江置业,1,70.0,五矿大院 (距6号线东湖站约591米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_218709759.htm,2,南北,12143.0,个人产权,越秀,2,,大沙头,平层,85.0,1995.0
创赢地产,2,99.0,时代城 地图,普通住宅,简装修,有,高层,http://esf.gz.fang.com/chushou/3_220723302.htm,2,南北,10101.0,个人产权,广州周边,3,,佛山,平层,100.0,2016.0
裕丰地产,1,75.0,聚仁坊 (距6号线团一大广场站约514米) 地图,普通住宅,精装修,无,低层,http://esf.gz.fang.com/chushou/3_220098386.htm,2,东南,41333.0,商品房,越秀,3, 清水濠小学 ,农讲所,平层,310.0,1995.0
裕丰地产,1,68.0,环市东路大院 (距5号线淘金站约361米) 地图,普通住宅,中装修,有,中层,http://esf.gz.fang.com/chushou/3_219623151.htm,1,南北,51176.0,个人产权,越秀,2, 农林下路小学 育才小学 黄花小学 建设大马路小学 ,环市东,,348.0,1994.0
远见地产,2,97.0,万科欧泊 (距7号线南村万博站约1027米) 地图,,精装修,无,低层,http://esf.gz.fang.com/chushou/3_220601846.htm,2,南,36082.0,商品房,番禺,3, 番禺区红郡小学 ,华南,,350.0,2016.0
新置业房产,3,246.0,佳兆业天御 (距3号线支线梅花园站约839米) 地图,普通住宅,简装修,有,低层,http://esf.gz.fang.com/chushou/3_220701342.htm,3,南北,69106.0,个人产权,白云,5,,广州大道北,,1700.0,2017.0
正丰言地产,1,83.0,南沙碧桂园 地图,普通住宅,豪华装修,有,中层,http://esf.gz.fang.com/chushou/3_220672887.htm,2,南北,15542.0,个人产权,南沙,3,,金洲,平层,129.0,2007.0
御景房产,2,112.0,华南御景园 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_217765193.htm,2,南北,37946.0,个人产权,天河,3, 御景小学 凌塘小学 ,岑村,平层,425.0,2009.0
裕丰地产,1,100.0,天河广场 (距4号线车陂站约864米) 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_218264778.htm,2,南,25200.0,个人产权,天河,3,,东圃,,252.0,1996.0
迅成地产,1,61.0,合和新城 (距9号线清埗约859米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_219372836.htm,2,南,26230.0,个人产权,花都,2,,镜湖大道,平层,160.0,2015.0
誉辉地产,2,104.0,增城方圆云山诗意 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_216499898.htm,2,南,13942.0,个人产权,增城,3,,荔城大道北,,145.0,2015.0
融德邦地产,1,58.0,盛南公馆 (距广佛线季华园站约987米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220349979.htm,2,南北,9483.0,个人产权,广州周边,2,,佛山,,55.0,2010.0
远见地产,2,134.0,广州雅居乐花园 (距7号线员岗站约634米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220628884.htm,2,南北,39552.0,个人产权,番禺,3, 南村中心小学 云山学校 雅居乐小学 ,广州雅居乐,,530.0,2010.0
华江置业,1,75.0,时代康桥 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_218331256.htm,2,南,11733.0,个人产权,花都,2,,花都,平层,88.0,2015.0
源庆地产,2,93.0,碧桂园凤凰城凤馨苑 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_213565772.htm,2,南,21505.0,个人产权,增城,3,,凤凰城,,200.0,2008.0
中凰地产,2,243.0,碧桂园凤凰城凤扬苑 地图,,豪华装修,,低层,http://esf.gz.fang.com/chushou/10_220189901.htm,2,南,24691.0,,增城,4,,凤凰城,,600.0,2008.0
誉辉地产,2,117.0,金时花园 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_214079451.htm,2,南北,14103.0,个人产权,增城,3,,增江,,165.0,2017.0
添房置业,5,407.0,保利林语山庄别墅 (距6号线金峰站约273米) 地图,,简装修,,高层,http://esf.gz.fang.com/chushou/10_219894958.htm,3,北,38821.0,,黄埔,5, 科学城小学 ,萝岗,,1580.0,2009.0
中原地产,2,120.0,碧桂园凤凰城凤锦苑 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_214951820.htm,2,南,19167.0,商品房,增城,3,,凤凰城,,230.0,2011.0
裕丰地产,1,129.0,罗马家园 (距3号线沥滘站约798米) 地图,普通住宅,豪华装修,无,高层,http://esf.gz.fang.com/chushou/3_220688596.htm,2,暂无,38372.0,个人产权,海珠,3, 卫国尧纪念小学 ,沥滘,,495.0,2010.0
宗正地产,2,85.0,祈福新村C区 地图,普通住宅,中装修,有,低层,http://esf.gz.fang.com/chushou/3_220723308.htm,2,南北,23529.0,个人产权,番禺,3,,祈福,,200.0,1996.0
融德邦地产,2,92.32,银苑花园 地图,普通住宅,豪华装修,有,低层,http://esf.gz.fang.com/chushou/3_219347810.htm,2,南,10290.0,个人产权,增城,3,,荔城大道南,,95.0,2004.0
祈安地产,1,100.0,龙津华府 (距1号线长寿路站约574米) 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_219403986.htm,2,东南,53600.0,个人产权,荔湾,3,,中山八,平层,536.0,2000.0
誉辉地产,2,96.0,侨建御溪谷 地图,普通住宅,简装修,无,低层,http://esf.gz.fang.com/chushou/3_220529769.htm,2,东,18438.0,个人产权,增城,3,,中新,平层,177.0,2005.0
凯城地产,1,101.38,万科四季花城 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220655929.htm,2,南北,22687.0,商品房,白云,3,,金沙洲南,平层,230.0,2004.0
恒安地产,2,99.0,金海岸花园 地图,普通住宅,中装修,有,中层,http://esf.gz.fang.com/chushou/3_202793282.htm,2,东,27273.0,商品房,番禺,3,,石碁,平层,270.0,2009.0
置家地产,2,95.0,万科东荟城 (距6号线香雪站约1177米) 地图,普通住宅,豪华装修,无,高层,http://esf.gz.fang.com/chushou/3_220666153.htm,2,东南,29263.0,商品房,黄埔,3, 广州市萝岗区香雪小学 ,开创大道,平层,278.0,2015.0
智富地产,1,100.0,百晟汇翠湾 地图,普通住宅,精装修,无,低层,http://esf.gz.fang.com/chushou/3_216621748.htm,2,南,17500.0,个人产权,增城,3,,荔城大道南,平层,175.0,2011.0
德诚行地产,2,100.0,增城方圆云山诗意 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220634729.htm,2,南北,20000.0,商品房,增城,3,,荔城大道北,,200.0,2015.0
中祈地产,1,91.0,广州亚运城媒体村南区 (距4号线海傍站约660米) 地图,普通住宅,简装修,有,低层,http://esf.gz.fang.com/chushou/3_219895179.htm,2,南,24725.0,个人产权,番禺,2,,亚运城,平层,225.0,2009.0
广厦置业,2,149.0,广州雅居乐花园十年小雅 (距7号线员岗站约660米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_220723439.htm,2,南北,40268.0,个人产权,番禺,4, 南村中心小学 雅居乐小学 ,广州雅居乐,,600.0,2011.0
中原地产,4,247.5,雅居乐富春山居 (距6号线黄陂站约371米) 地图,,毛坯,无,高层,http://esf.gz.fang.com/chushou/3_220151807.htm,2,南北,28081.0,,黄埔,4, 科学城小学 ,开创大道,,695.0,2014.0
裕丰地产,1,90.0,太阳广场 (距3号线华师站约713米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_217934993.htm,2,暂无,57778.0,个人产权,天河,3, 龙口西小学 ,天润路,平层,520.0,1996.0
裕丰地产,1,84.5,云宁居 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_219081274.htm,2,北,28994.0,个人产权,天河,3,,沙太南,平层,245.0,1999.0
祈安地产,2,132.0,富力桃园 地图,普通住宅,豪华装修,无,中层,http://esf.gz.fang.com/chushou/3_220139465.htm,2,东南,35227.0,商品房,白云,3,,罗冲围,平层,465.0,2004.0
新置业房产,1,54.0,旭辉园 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_220640687.htm,2,南北,9259.0,央产房,番禺,2,,市桥北,平层,50.0,2001.0
连家地产,2,93.0,万科蓝山 地图,普通住宅,精装修,有,低层,http://esf.gz.fang.com/chushou/3_216848567.htm,2,南北,34409.0,商品房,白云,3,,广州大道北,,320.0,2005.0
裕丰地产,1,43.0,文明路小区 (距1号线农讲所站约496米) 地图,普通住宅,精装修,无,中层,http://esf.gz.fang.com/chushou/3_219941798.htm,2,南,43721.0,商品房,越秀,2, 清水濠小学 文德路小学 ,北京路,平层,188.0,1995.0
华江置业,1,73.0,龙怡苑 地图,普通住宅,精装修,有,高层,http://esf.gz.fang.com/chushou/3_220517979.htm,1,南,11918.0,个人产权,天河,2, 羊城花园小学 ,东圃,,87.0,2004.0
裕丰地产,1,42.0,中国德国港 (距广佛线新城东站约531米) 地图,普通住宅,豪华装修,有,中层,http://esf.gz.fang.com/chushou/3_220634225.htm,1,东南,13810.0,个人产权,广州周边,1,,佛山,平层,58.0,0.0
正丰言地产,2,90.0,金园路市园林小区 (距2号线白云公园站约615米) 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_219611275.htm,2,东南,13111.0,个人产权,白云,3,,白云大道南,平层,118.0,2010.0
裕丰地产,2,98.0,侨乐新村 (距6号线天平架站约439米) 地图,普通住宅,简装修,有,低层,http://esf.gz.fang.com/chushou/3_220393113.htm,2,南北,27551.0,个人产权,天河,3, 侨乐小学 ,沙太南,平层,270.0,1995.0
粤地王地产,2,97.0,王圣堂公安宿舍 (距2号线广州火车站约1023米) 地图,普通住宅,精装修,无,低层,http://esf.gz.fang.com/chushou/3_220349269.htm,2,东南,15155.0,个人产权,荔湾,3,,环市西,平层,147.0,2000.0
禧汇置业,1,76.0,保利罗兰国际 (距6号线萝岗站约336米) 地图,普通住宅,豪华装修,有,低层,http://esf.gz.fang.com/chushou/3_220560238.htm,2,北,27368.0,个人产权,黄埔,2,,开创大道,,208.0,2016.0
康城,2,125.0,纵横缤城 地图,普通住宅,精装修,有,中层,http://esf.gz.fang.com/chushou/3_219550909.htm,2,西南,32800.0,个人产权,白云,3,,新市,平层,410.0,2006.0
宗正地产,1,85.0,祈福新村倚云居 地图,普通住宅,精装修,无,高层,http://esf.gz.fang.com/chushou/3_220533155.htm,2,西,22941.0,个人产权,番禺,2,,祈福新区,,195.0,2006.0
创投地产,1,85.0,越秀岭南雅筑 地图,普通住宅,豪华装修,无,中层,http://esf.gz.fang.com/chushou/3_219992412.htm,2,南北,24235.0,商品房,黄埔,3, 萝峰小学 ,萝岗,平层,206.0,2014.0
名致地产,2,120.0,汇东国际花园 地图,普通住宅,毛坯,有,中层,http://esf.gz.fang.com/chushou/3_220412210.htm,2,南,22333.0,个人产权,增城,3,,新塘南,,268.0,2015.0
